frame1,frame2,image_diff,gt_diff,,,,,,
00063688.png,00063689.png,2.13378477096558,1.90398335456848,,,,,,
00063689.png,00063690.png,2.10426163673401,2.00680899620056,,,,,,
00063690.png,00063691.png,2.08516311645508,1.720534324646,,,,,,
00063691.png,00063692.png,2.0836033821106,1.96380591392517,,,,,,
00063692.png,00063693.png,2.09486556053162,2.28473472595215,,,,,,
00063693.png,00063694.png,2.09384751319885,2.1224627494812,,,,,,
00063694.png,00063695.png,2.27553725242615,1.95031630992889,,,,,,
00063695.png,00063696.png,2.08103919029236,1.88089644908905,,,,,,
00063696.png,00063697.png,2.07288193702698,2.04176115989685,,,,,,
00063697.png,00063698.png,2.06444597244263,1.91651237010956,,,,,,
00063698.png,00063699.png,2.21038055419922,2.03691267967224,,,,,,
00063699.png,00063700.png,2.48630738258362,2.14911079406738,,,,,,
00063700.png,00063701.png,2.25906729698181,2.08358883857727,,,,,,
00063701.png,00063702.png,2.17879581451416,2.34540605545044,,,,,,
00063702.png,00063703.png,2.05926752090454,2.11252021789551,,,,,,
00063703.png,00063704.png,2.39431524276733,2.46160244941711,,,,,,
00063704.png,00063705.png,2.13593649864197,2.14461088180542,,,,,,
00063705.png,00063706.png,2.185702085495,2.4870171546936,,,,,,
00063706.png,00063707.png,2.08611989021301,2.54740357398987,,,,,,
00063707.png,00063708.png,2.46868443489075,2.29770016670227,,,,,,
00063708.png,00063709.png,2.10949277877808,2.00214600563049,,,,,,
00063709.png,00063710.png,2.1311457157135,2.09485673904419,,,,,,
00063710.png,00063711.png,2.16098761558533,1.94766592979431,,,,,,
00063711.png,00063712.png,2.15137624740601,1.98351609706879,,,,,,
00063712.png,00063713.png,2.30531978607178,1.89946472644806,,,,,,
00063713.png,00063714.png,2.55389761924744,2.09916090965271,,,,,,
00063714.png,00063715.png,2.29968070983887,2.6174783706665,,,,,,
00063715.png,00063716.png,2.40216875076294,3.02896904945374,,,,,,
00063716.png,00063717.png,2.43212962150574,2.43810367584229,,,,,,
00063717.png,00063718.png,2.96440577507019,2.10466623306274,,,,,,
00063718.png,00063719.png,2.69524884223938,1.77760565280914,,,,,,
00063719.png,00063720.png,2.65447425842285,2.44813466072083,,,,,,
00063720.png,00063721.png,3.05244159698486,2.34546303749084,,,,,,
00063721.png,00063722.png,2.9499888420105,2.14916896820068,,,,,,
00063722.png,00063723.png,3.0761501789093,2.30906963348389,,,,,,
00063723.png,00063724.png,2.71709299087524,2.25386095046997,,,,,,
00063724.png,00063725.png,2.69019961357117,2.40826058387756,,,,,,
00063725.png,00063726.png,3.28813457489014,2.76949214935303,,,,,,
00063726.png,00063727.png,2.79718852043152,2.49414443969727,,,,,,
00063727.png,00063728.png,2.77510762214661,2.60239577293396,,,,,,
00063728.png,00063729.png,3.23082518577576,2.75976705551147,,,,,,
00063729.png,00063730.png,3.12735724449158,3.09973907470703,,,,,,
00063730.png,00063731.png,2.90323543548584,3.00012588500977,,,,,,
00063731.png,00063732.png,2.97783517837524,3.11844182014465,,,,,,
00063732.png,00063733.png,3.74873733520508,3.47836804389954,,,,,,
00063733.png,00063734.png,3.27472853660584,4.15531301498413,,,,,,
00063734.png,00063735.png,4.09105539321899,4.35747480392456,,,,,,
00063735.png,00063736.png,3.5828423500061,4.23808193206787,,,,,,
00063736.png,00063737.png,3.49858999252319,4.78684043884277,,,,,,
00063737.png,00063738.png,3.53440976142883,3.26403069496155,,,,,,
00063738.png,00063739.png,3.33694243431091,4.3660945892334,,,,,,
00063739.png,00063740.png,2.91956400871277,3.47388505935669,,,,,,
00063740.png,00063741.png,2.66718745231628,3.04891920089722,,,,,,
00063741.png,00063742.png,2.78649353981018,2.69809365272522,,,,,,
00063742.png,00063743.png,2.12891483306885,2.18707609176636,,,,,,
00063743.png,00063744.png,2.08145308494568,2.32765054702759,,,,,,
00063744.png,00063745.png,4.10605669021606,2.92540836334229,,,,,,
00063745.png,00063746.png,3.82248497009277,2.07758688926697,,,,,,
00063746.png,00063747.png,3.53033137321472,1.69551312923431,,,,,,
00063747.png,00063748.png,2.39827823638916,1.54616892337799,,,,,,
00063748.png,00063749.png,2.7571108341217,1.7962760925293,,,,,,
00063749.png,00063750.png,2.12005114555359,1.4936820268631,,,,,,
00063750.png,00063751.png,2.1374831199646,1.59014415740967,,,,,,
00063751.png,00063752.png,2.17785739898682,1.63629293441772,,,,,,
00063752.png,00063753.png,2.16598963737488,1.73491561412811,,,,,,
00063753.png,00063754.png,2.15169215202332,1.36878716945648,,,,,,
00063754.png,00063755.png,2.6321291923523,1.80596697330475,,,,,,
00063755.png,00063756.png,2.19055080413818,1.72787618637085,,,,,,
00063756.png,00063757.png,2.1875307559967,2.18453073501587,,,,,,
00063757.png,00063758.png,2.56380152702332,2.22914886474609,,,,,,
00063758.png,00063759.png,2.16557621955872,1.82354748249054,,,,,,
00063759.png,00063760.png,2.1823046207428,1.81941843032837,,,,,,
00063760.png,00063761.png,2.20003724098206,1.90124273300171,,,,,,
00063761.png,00063762.png,2.13118052482605,1.60557436943054,,,,,,
00063762.png,00063763.png,2.54288768768311,1.81747734546661,,,,,,
00063763.png,00063764.png,2.11866021156311,1.64217257499695,,,,,,
00063764.png,00063765.png,2.12587523460388,1.71231341362,,,,,,
00063765.png,00063766.png,2.78113389015198,1.80428194999695,,,,,,
00063766.png,00063767.png,2.26150941848755,1.41089165210724,,,,,,
00063767.png,00063768.png,2.29441261291504,1.84216237068176,,,,,,
00063768.png,00063769.png,2.47133016586304,1.99324262142181,,,,,,
00063769.png,00063770.png,2.43857645988464,2.16335701942444,,,,,,
00063770.png,00063771.png,4.80107736587524,5.21428966522217,,,,,,
00063771.png,00063772.png,3.14198207855225,10.1638383865356,,,,,,
00063772.png,00063773.png,4.21933746337891,11.4738368988037,,,,,,
00063773.png,00063774.png,2.21904802322388,6.36532688140869,,,,,,
00063774.png,00063775.png,4.70664691925049,10.6219940185547,,,,,,
00063775.png,00063776.png,2.44958186149597,4.84986066818237,,,,,,
00063776.png,00063777.png,2.16536068916321,3.33565926551819,,,,,,
00063777.png,00063778.png,2.26340460777283,4.86575889587402,,,,,,
00063778.png,00063779.png,3.14217448234558,7.56395578384399,,,,,,
00063779.png,00063780.png,3.03632044792175,7.50437211990356,,,,,,
00063780.png,00063781.png,2.78121876716614,5.04659175872803,,,,,,
00063781.png,00063782.png,4.55903339385986,5.82472038269043,,,,,,
00063782.png,00063783.png,4.89622688293457,5.99541902542114,,,,,,
00063783.png,00063784.png,3.8919792175293,4.31374597549439,,,,,,
00063784.png,00063785.png,4.08373785018921,3.36670184135437,,,,,,
00063785.png,00063786.png,4.20364189147949,2.28038811683655,,,,,,
00063786.png,00063787.png,7.25998449325562,4.34240245819092,,,,,,
00063787.png,00063788.png,4.79060316085815,2.8828809261322,,,,,,
00063788.png,00063789.png,4.83680057525635,2.69915366172791,,,,,,
00063789.png,00063790.png,4.81839656829834,2.63884496688843,,,,,,
00063790.png,00063791.png,4.44956970214844,2.72043395042419,,,,,,
00063791.png,00063792.png,5.98471689224243,4.32369709014893,,,,,,
00063792.png,00063793.png,3.59247541427612,2.86069297790527,,,,,,
00063793.png,00063794.png,3.71745800971985,1.98033034801483,,,,,,
00063794.png,00063795.png,3.96189761161804,2.48968553543091,,,,,,
00063795.png,00063796.png,4.15414619445801,2.1070282459259,,,,,,
00063796.png,00063797.png,4.20799541473389,2.25041484832764,,,,,,
00063797.png,00063798.png,6.38413715362549,3.03019857406616,,,,,,
00063798.png,00063799.png,4.03832912445068,2.51542139053345,,,,,,
00063799.png,00063800.png,3.94926023483276,2.29586720466614,,,,,,
00063800.png,00063801.png,3.87466478347778,2.44143557548523,,,,,,
00063801.png,00063802.png,4.05944013595581,2.60882043838501,,,,,,
00063802.png,00063803.png,6.00600337982178,2.92175388336182,,,,,,
00063803.png,00063804.png,3.92468643188477,2.22286939620972,,,,,,
00063804.png,00063805.png,3.91029715538025,2.41629195213318,,,,,,
00063805.png,00063806.png,3.84090375900269,2.11415886878967,,,,,,
00063806.png,00063807.png,6.58157920837402,2.70791912078857,,,,,,
00063807.png,00063808.png,6.64865064620972,2.10831308364868,,,,,,
00063808.png,00063809.png,4.01806306838989,2.07177710533142,,,,,,
00063809.png,00063810.png,3.97181081771851,1.97660732269287,,,,,,
00063810.png,00063811.png,3.86460065841675,2.46822190284729,,,,,,
00063811.png,00063812.png,3.7309455871582,2.29017996788025,,,,,,
00063812.png,00063813.png,3.76734232902527,1.72626733779907,,,,,,
00063813.png,00063814.png,3.92105793952942,1.91806662082672,,,,,,
00063814.png,00063815.png,6.75978899002075,2.24198007583618,,,,,,
00063815.png,00063816.png,4.05768013000488,1.79242813587189,,,,,,
00063816.png,00063817.png,3.95622444152832,1.68100023269653,,,,,,
00063817.png,00063818.png,6.32248449325562,2.62388491630554,,,,,,
00063818.png,00063819.png,4.18121337890625,1.97324800491333,,,,,,
00063819.png,00063820.png,4.28022050857544,2.46705770492554,,,,,,
00063820.png,00063821.png,4.25365209579468,2.12717247009277,,,,,,
00063821.png,00063822.png,4.28798580169678,2.59148859977722,,,,,,
00063822.png,00063823.png,4.35500240325928,2.62530469894409,,,,,,
00063823.png,00063824.png,7.22741794586182,3.02886629104614,,,,,,
00063824.png,00063825.png,4.69215965270996,2.38056659698486,,,,,,
00063825.png,00063826.png,4.80390453338623,2.96363759040833,,,,,,
00063826.png,00063827.png,4.67566537857056,2.73332166671753,,,,,,
00063827.png,00063828.png,4.37904930114746,2.51437306404114,,,,,,
00063828.png,00063829.png,4.17897748947144,2.40599012374878,,,,,,
00063829.png,00063830.png,3.90395545959473,2.68089604377747,,,,,,
00063830.png,00063831.png,6.0733060836792,2.96393465995789,,,,,,
00063831.png,00063832.png,3.91759896278381,2.57834625244141,,,,,,
00063832.png,00063833.png,6.0925087928772,2.89513111114502,,,,,,
00063833.png,00063834.png,4.08823537826538,2.25198984146118,,,,,,
00063834.png,00063835.png,4.20536041259766,2.28760647773743,,,,,,
00063835.png,00063836.png,4.21346426010132,2.28209590911865,,,,,,
00063836.png,00063837.png,4.29061365127564,2.06079483032227,,,,,,
00063837.png,00063838.png,6.76871538162231,3.38242673873901,,,,,,
00063838.png,00063839.png,4.3937406539917,2.40905141830444,,,,,,
00063839.png,00063840.png,4.40827369689941,2.14328408241272,,,,,,
00063840.png,00063841.png,4.42969751358032,2.37426400184631,,,,,,
00063841.png,00063842.png,4.59363269805908,2.22518754005432,,,,,,
00063842.png,00063843.png,4.93101215362549,2.2524151802063,,,,,,
00063843.png,00063844.png,8.22076988220215,2.74618053436279,,,,,,
00063844.png,00063845.png,5.74098110198975,2.42572522163391,,,,,,
00063845.png,00063846.png,5.57962942123413,2.38060426712036,,,,,,
00063846.png,00063847.png,8.32681369781494,2.89932346343994,,,,,,
00063847.png,00063848.png,5.08562898635864,2.41478776931763,,,,,,
00063848.png,00063849.png,5.31014966964722,1.93014323711395,,,,,,
00063849.png,00063850.png,5.52851963043213,1.84732151031494,,,,,,
00063850.png,00063851.png,5.74487972259522,1.75224685668945,,,,,,
00063851.png,00063852.png,9.10061931610107,2.63315105438232,,,,,,
00063852.png,00063853.png,5.65504550933838,2.00034427642822,,,,,,
00063853.png,00063854.png,5.33818006515503,2.34746909141541,,,,,,
00063854.png,00063855.png,4.84601831436157,1.97228729724884,,,,,,
00063855.png,00063856.png,7.27137184143066,3.29787755012512,,,,,,
00063856.png,00063857.png,4.57968616485596,2.14682722091675,,,,,,
00063857.png,00063858.png,4.54935503005981,2.21072721481323,,,,,,
00063858.png,00063859.png,4.72371530532837,2.43233275413513,,,,,,
00063859.png,00063860.png,4.93842601776123,2.01051497459412,,,,,,
00063860.png,00063861.png,5.16537523269653,2.12098622322083,,,,,,
00063861.png,00063862.png,7.88827896118164,2.72253847122192,,,,,,
00063862.png,00063863.png,4.91572332382202,2.18216729164124,,,,,,
00063863.png,00063864.png,4.7010498046875,1.84613811969757,,,,,,
00063864.png,00063865.png,7.23889875411987,2.64430499076843,,,,,,
00063865.png,00063866.png,4.90358257293701,2.03721451759338,,,,,,
00063866.png,00063867.png,4.98336935043335,2.1281476020813,,,,,,
00063867.png,00063868.png,5.0670485496521,2.32627320289612,,,,,,
00063868.png,00063869.png,5.10308933258057,2.5672767162323,,,,,,
00063869.png,00063870.png,8.28040504455566,2.93348240852356,,,,,,
00063870.png,00063871.png,5.3704948425293,2.00614380836487,,,,,,
00063871.png,00063872.png,5.45182180404663,2.18203711509705,,,,,,
00063872.png,00063873.png,5.4435887336731,2.08608078956604,,,,,,
00063873.png,00063874.png,5.37648963928223,2.43092250823975,,,,,,
00063874.png,00063875.png,8.46059799194336,3.11883401870728,,,,,,
00063875.png,00063876.png,5.3884482383728,2.33310222625732,,,,,,
00063876.png,00063877.png,5.75818204879761,2.41456270217896,,,,,,
00063877.png,00063878.png,5.84955072402954,2.44091820716858,,,,,,
00063878.png,00063879.png,5.43261432647705,2.5574791431427,,,,,,
00063879.png,00063880.png,8.0240592956543,3.96179103851318,,,,,,
00063880.png,00063881.png,5.00127267837524,2.24750471115112,,,,,,
00063881.png,00063882.png,5.03351640701294,4.415442943573,,,,,,
00063882.png,00063883.png,7.30397033691406,5.23675584793091,,,,,,
00063883.png,00063884.png,5.28877878189087,3.20943427085876,,,,,,
00063884.png,00063885.png,5.77594661712647,4.29941701889038,,,,,,
00063885.png,00063886.png,5.11635494232178,4.33662939071655,,,,,,
00063886.png,00063887.png,7.40715503692627,5.16217708587647,,,,,,
00063887.png,00063888.png,5.01870584487915,5.46568822860718,,,,,,
00063888.png,00063889.png,5.10579395294189,4.64122676849365,,,,,,
00063889.png,00063890.png,5.08994150161743,5.10372114181519,,,,,,
00063890.png,00063891.png,5.13242864608765,5.99429988861084,,,,,,
00063891.png,00063892.png,8.45253086090088,6.66103744506836,,,,,,
00063892.png,00063893.png,5.08691120147705,5.86258697509766,,,,,,
00063893.png,00063894.png,4.9605917930603,5.3463625907898,,,,,,
00063894.png,00063895.png,4.90020895004273,4.42612600326538,,,,,,
00063895.png,00063896.png,7.54122257232666,5.35971403121948,,,,,,
00063896.png,00063897.png,4.92314672470093,3.61663722991943,,,,,,
00063897.png,00063898.png,5.13893032073975,3.0439178943634,,,,,,
00063898.png,00063899.png,5.12376832962036,3.61723232269287,,,,,,
00063899.png,00063900.png,5.2095365524292,5.41075801849365,,,,,,
00063900.png,00063901.png,5.28209352493286,4.72039175033569,,,,,,
00063901.png,00063902.png,7.96164417266846,6.05360460281372,,,,,,
00063902.png,00063903.png,5.19862270355225,5.42426586151123,,,,,,
00063903.png,00063904.png,5.3326358795166,3.45271468162537,,,,,,
00063904.png,00063905.png,8.16067981719971,5.16565465927124,,,,,,
00063905.png,00063906.png,5.72410345077515,3.71648144721985,,,,,,
00063906.png,00063907.png,5.53943300247192,3.34079432487488,,,,,,
00063907.png,00063908.png,5.7101583480835,3.34518384933472,,,,,,
00063908.png,00063909.png,5.36915969848633,4.61700487136841,,,,,,
00063909.png,00063910.png,5.37948226928711,4.13397312164307,,,,,,
00063910.png,00063911.png,8.33721828460693,5.66763973236084,,,,,,
00063911.png,00063912.png,5.93452072143555,4.90829372406006,,,,,,
00063912.png,00063913.png,5.63761568069458,4.89758729934692,,,,,,
00063913.png,00063914.png,8.42865180969238,7.06689500808716,,,,,,
00063914.png,00063915.png,5.48470449447632,5.88175106048584,,,,,,
00063915.png,00063916.png,6.00820064544678,5.70741605758667,,,,,,
00063916.png,00063917.png,6.36216926574707,5.47940063476563,,,,,,
00063917.png,00063918.png,6.24139404296875,5.83452081680298,,,,,,
00063918.png,00063919.png,6.8832483291626,4.8176007270813,,,,,,
00063919.png,00063920.png,10.1902894973755,6.71085977554321,,,,,,
00063920.png,00063921.png,8.29299831390381,5.59590005874634,,,,,,
00063921.png,00063922.png,7.41006326675415,5.52309465408325,,,,,,
00063922.png,00063923.png,6.82009363174439,5.37418365478516,,,,,,
00063923.png,00063924.png,6.99992561340332,4.99784755706787,,,,,,
00063924.png,00063925.png,11.1962032318115,7.17304992675781,,,,,,
00063925.png,00063926.png,7.599524974823,7.16044425964356,,,,,,
00063926.png,00063927.png,7.87055206298828,7.61010646820068,,,,,,
00063927.png,00063928.png,7.86410045623779,7.523277759552,,,,,,
00063928.png,00063929.png,8.05695724487305,6.60205221176148,,,,,,
00063929.png,00063930.png,7.52023553848267,8.7995662689209,,,,,,
00063930.png,00063931.png,11.8038787841797,8.93320560455322,,,,,,
00063931.png,00063932.png,7.96420192718506,5.77523612976074,,,,,,
00063932.png,00063933.png,12.7864465713501,9.65004920959473,,,,,,
00063933.png,00063934.png,8.34703636169434,7.23089838027954,,,,,,
00063934.png,00063935.png,8.1466703414917,8.05754566192627,,,,,,
00063935.png,00063936.png,8.42542839050293,7.81995391845703,,,,,,
00063936.png,00063937.png,8.92619037628174,7.35733938217163,,,,,,
00063937.png,00063938.png,13.6105575561523,9.13090038299561,,,,,,
00063938.png,00063939.png,9.31175422668457,5.97831869125366,,,,,,
00063939.png,00063940.png,8.86372470855713,5.34173774719238,,,,,,
00063940.png,00063941.png,8.94170761108398,5.39265108108521,,,,,,
00063941.png,00063942.png,9.27641201019287,3.85573601722717,,,,,,
00063942.png,00063943.png,14.4264268875122,5.69284534454346,,,,,,
00063943.png,00063944.png,9.65857982635498,4.44074583053589,,,,,,
00063944.png,00063945.png,9.42715167999268,4.21336507797241,,,,,,
00063945.png,00063946.png,9.53985500335693,4.59707021713257,,,,,,
00063946.png,00063947.png,9.54217052459717,4.51790046691895,,,,,,
00063947.png,00063948.png,9.93503856658936,4.75785493850708,,,,,,
00063948.png,00063949.png,15.714448928833,5.65747880935669,,,,,,
00063949.png,00063950.png,10.4253807067871,5.79363298416138,,,,,,
00063950.png,00063951.png,10.7924280166626,5.39667701721191,,,,,,
00063951.png,00063952.png,14.7620058059692,8.15068435668945,,,,,,
00063952.png,00063953.png,8.30026245117188,6.26982975006104,,,,,,
00063953.png,00063954.png,7.88858699798584,6.16116762161255,,,,,,
00063954.png,00063955.png,8.03116416931152,6.32881784439087,,,,,,
00063955.png,00063956.png,8.0029296875,5.50086259841919,,,,,,
00063956.png,00063957.png,7.896568775177,4.553147315979,,,,,,
00063957.png,00063958.png,12.4430875778198,7.07383489608765,,,,,,
00063958.png,00063959.png,8.49330043792725,4.21995162963867,,,,,,
00063959.png,00063960.png,14.8487691879272,8.71323108673096,,,,,,
00063960.png,00063961.png,8.99871158599854,3.82131791114807,,,,,,
00063961.png,00063962.png,9.14891815185547,3.82809162139893,,,,,,
00063962.png,00063963.png,9.31877136230469,5.0582537651062,,,,,,
00063963.png,00063964.png,15.6684818267822,5.79226541519165,,,,,,
00063964.png,00063965.png,8.67118263244629,4.44090032577515,,,,,,
00063965.png,00063966.png,8.89155006408691,4.73262166976929,,,,,,
00063966.png,00063967.png,8.19085788726807,4.15707683563232,,,,,,
00063967.png,00063968.png,7.62523031234741,4.66024446487427,,,,,,
00063968.png,00063969.png,7.62874937057495,5.0180778503418,,,,,,
00063969.png,00063970.png,7.44583749771118,4.65696001052856,,,,,,
00063970.png,00063971.png,10.7002172470093,5.95308876037598,,,,,,
00063971.png,00063972.png,6.96418237686157,4.51281785964966,,,,,,
00063972.png,00063973.png,7.47933959960938,4.81263780593872,,,,,,
00063973.png,00063974.png,12.0563144683838,5.91293716430664,,,,,,
00063974.png,00063975.png,7.60805034637451,4.76849937438965,,,,,,
00063975.png,00063976.png,7.36176300048828,5.26024580001831,,,,,,
00063976.png,00063977.png,7.2873477935791,5.44128227233887,,,,,,
00063977.png,00063978.png,6.83374166488648,5.38481044769287,,,,,,
00063978.png,00063979.png,6.41312503814697,6.06735897064209,,,,,,
00063979.png,00063980.png,9.01423835754395,4.77543306350708,,,,,,
00063980.png,00063981.png,5.57775545120239,3.18705534934998,,,,,,
00063981.png,00063982.png,5.5658597946167,3.72936391830444,,,,,,
00063982.png,00063983.png,8.31417751312256,3.5456554889679,,,,,,
00063983.png,00063984.png,5.55338525772095,3.31306433677673,,,,,,
00063984.png,00063985.png,6.28144550323486,3.66947722434998,,,,,,
00063985.png,00063986.png,7.26383066177368,3.11338925361633,,,,,,
00063986.png,00063987.png,7.24398612976074,3.7327151298523,,,,,,
00063987.png,00063988.png,7.09304761886597,3.11944532394409,,,,,,
00063988.png,00063989.png,10.9810476303101,5.31857824325562,,,,,,
00063989.png,00063990.png,6.46938610076904,3.78775501251221,,,,,,
00063990.png,00063991.png,6.10998249053955,3.37242436408997,,,,,,
00063991.png,00063992.png,8.98886203765869,3.95081353187561,,,,,,
00063992.png,00063993.png,5.66687679290772,2.69921731948853,,,,,,
00063993.png,00063994.png,5.75153207778931,3.37648248672485,,,,,,
00063994.png,00063995.png,6.03117084503174,4.68026828765869,,,,,,
00063995.png,00063996.png,6.0227952003479,5.03198575973511,,,,,,
00063996.png,00063997.png,5.84909963607788,4.01041126251221,,,,,,
00063997.png,00063998.png,5.68394279479981,5.58959341049194,,,,,,
00063998.png,00063999.png,9.24960517883301,6.93770313262939,,,,,,
00063999.png,00064000.png,7.07284498214722,5.67382287979126,,,,,,
00064000.png,00064001.png,5.96358203887939,5.51233434677124,,,,,,
00064001.png,00064002.png,6.24988412857056,5.05143022537231,,,,,,
00064002.png,00064003.png,6.08727502822876,4.64862012863159,,,,,,
00064003.png,00064004.png,6.19927930831909,4.63972949981689,,,,,,
00064004.png,00064005.png,9.61244201660156,5.44505453109741,,,,,,
00064005.png,00064006.png,6.91432571411133,4.26270294189453,,,,,,
00064006.png,00064007.png,6.37136173248291,4.26244258880615,,,,,,
00064007.png,00064008.png,10.3544301986694,6.18360900878906,,,,,,
00064008.png,00064009.png,6.75838184356689,5.47138357162476,,,,,,
00064009.png,00064010.png,9.69031810760498,8.39143371582031,,,,,,
00064010.png,00064011.png,6.12197971343994,6.89152717590332,,,,,,
00064011.png,00064012.png,6.00125789642334,7.06681203842163,,,,,,
00064012.png,00064013.png,8.51238346099854,8.50380802154541,,,,,,
00064013.png,00064014.png,5.32475137710571,7.81807231903076,,,,,,
00064014.png,00064015.png,5.06158399581909,6.74115228652954,,,,,,
00064015.png,00064016.png,4.94054794311523,5.64196538925171,,,,,,
00064016.png,00064017.png,5.16710805892944,5.45695114135742,,,,,,
00064017.png,00064018.png,4.66428422927856,5.02269315719605,,,,,,
00064018.png,00064019.png,4.77980804443359,4.61680936813355,,,,,,
00064019.png,00064020.png,4.971839427948,4.86373853683472,,,,,,
00064020.png,00064021.png,8.36832523345947,7.46564245223999,,,,,,
00064021.png,00064022.png,5.25426387786865,4.39090013504028,,,,,,
00064022.png,00064023.png,5.24233675003052,7.7896089553833,,,,,,
00064023.png,00064024.png,7.42866182327271,7.45807075500488,,,,,,
00064024.png,00064025.png,4.74232864379883,4.93744039535523,,,,,,
00064025.png,00064026.png,4.9328727722168,5.09614944458008,,,,,,
00064026.png,00064027.png,4.79635381698608,5.66426563262939,,,,,,
00064027.png,00064028.png,4.83763551712036,4.98039960861206,,,,,,
00064028.png,00064029.png,4.94497680664063,5.38719940185547,,,,,,
00064029.png,00064030.png,7.64067554473877,7.33777618408203,,,,,,
00064030.png,00064031.png,5.10038042068481,6.25211429595947,,,,,,
00064031.png,00064032.png,5.16513729095459,4.97192144393921,,,,,,
00064032.png,00064033.png,8.60727024078369,7.15980052947998,,,,,,
00064033.png,00064034.png,4.79682016372681,7.50316667556763,,,,,,
00064034.png,00064035.png,4.91335678100586,9.0236988067627,,,,,,
00064035.png,00064036.png,4.92050552368164,7.83802127838135,,,,,,
00064036.png,00064037.png,4.89040327072144,7.47236919403076,,,,,,
00064037.png,00064038.png,8.57145214080811,7.03838491439819,,,,,,
00064038.png,00064039.png,5.14925098419189,7.11566543579102,,,,,,
00064039.png,00064040.png,5.16346740722656,5.87411880493164,,,,,,
00064040.png,00064041.png,5.33418750762939,5.29708194732666,,,,,,
00064041.png,00064042.png,8.57724571228027,7.52079200744629,,,,,,
00064042.png,00064043.png,5.34705066680908,7.12805414199829,,,,,,
00064043.png,00064044.png,5.16032028198242,7.11817979812622,,,,,,
00064044.png,00064045.png,5.53869438171387,5.93523645401001,,,,,,
00064045.png,00064046.png,5.40659523010254,5.83243846893311,,,,,,
00064046.png,00064047.png,7.44076490402222,8.18116092681885,,,,,,
00064047.png,00064048.png,5.05696725845337,4.04028177261353,,,,,,
00064048.png,00064049.png,4.56816387176514,5.34582662582398,,,,,,
00064049.png,00064050.png,4.19489002227783,6.52025938034058,,,,,,
00064050.png,00064051.png,5.21298789978027,6.27783632278442,,,,,,
00064051.png,00064052.png,9.12924957275391,5.89764976501465,,,,,,
00064052.png,00064053.png,5.16924285888672,2.37772178649902,,,,,,
00064053.png,00064054.png,5.13141918182373,3.29706597328186,,,,,,
00064054.png,00064055.png,4.96643829345703,3.00601124763489,,,,,,
00064055.png,00064056.png,4.93072605133057,3.81752896308899,,,,,,
00064056.png,00064057.png,5.60246133804321,3.82959294319153,,,,,,
00064057.png,00064058.png,7.05594825744629,4.81152248382568,,,,,,
00064058.png,00064059.png,4.97046375274658,3.86644387245178,,,,,,
00064059.png,00064060.png,6.7475061416626,3.83956933021545,,,,,,
00064060.png,00064061.png,4.49272727966309,3.8174786567688,,,,,,
00064061.png,00064062.png,4.5875186920166,3.46642899513245,,,,,,
00064062.png,00064063.png,4.68165349960327,2.5612051486969,,,,,,
00064063.png,00064064.png,4.95061111450195,3.09227180480957,,,,,,
00064064.png,00064065.png,5.06032991409302,3.88222694396973,,,,,,
00064065.png,00064066.png,7.70026063919067,5.01538038253784,,,,,,
00064066.png,00064067.png,4.99810743331909,3.93058919906616,,,,,,
00064067.png,00064068.png,5.26227807998657,4.11409139633179,,,,,,
00064068.png,00064069.png,5.22013568878174,6.25939416885376,,,,,,
00064069.png,00064070.png,6.04727363586426,7.98435306549072,,,,,,
00064070.png,00064071.png,4.72691297531128,5.490807056427,,,,,,
00064071.png,00064072.png,4.5325779914856,3.32767033576965,,,,,,
00064072.png,00064073.png,4.53301429748535,3.85263657569885,,,,,,
00064073.png,00064074.png,4.57987976074219,4.09881401062012,,,,,,
00064074.png,00064075.png,7.02368783950806,4.81805038452148,,,,,,
00064075.png,00064076.png,4.55381679534912,4.46373891830444,,,,,,
00064076.png,00064077.png,4.61031627655029,4.97165107727051,,,,,,
00064077.png,00064078.png,4.61041688919067,4.28818321228027,,,,,,
00064078.png,00064079.png,4.57025241851807,4.7481050491333,,,,,,
00064079.png,00064080.png,4.57764577865601,4.52917194366455,,,,,,
00064080.png,00064081.png,7.07266616821289,6.33089685440064,,,,,,
00064081.png,00064082.png,4.71408796310425,3.91822671890259,,,,,,
00064082.png,00064083.png,7.27853965759277,5.6161003112793,,,,,,
00064083.png,00064084.png,4.71395206451416,3.70081210136414,,,,,,
00064084.png,00064085.png,4.61015844345093,4.0630202293396,,,,,,
00064085.png,00064086.png,4.42677545547485,3.55232262611389,,,,,,
00064086.png,00064087.png,4.39715766906738,2.59881520271301,,,,,,
00064087.png,00064088.png,4.39306449890137,2.29257464408875,,,,,,
00064088.png,00064089.png,4.38622903823853,2.9566752910614,,,,,,
00064089.png,00064090.png,4.34904909133911,2.92835021018982,,,,,,
00064090.png,00064091.png,6.6336030960083,4.26755475997925,,,,,,
00064091.png,00064092.png,4.21021509170532,3.36697959899902,,,,,,
00064092.png,00064093.png,4.22639513015747,4.39282417297363,,,,,,
00064093.png,00064094.png,4.18859529495239,2.74892950057983,,,,,,
00064094.png,00064095.png,4.14445209503174,3.59364771842957,,,,,,
00064095.png,00064096.png,6.37715578079224,4.73354721069336,,,,,,
00064096.png,00064097.png,4.24963235855103,3.00755643844605,,,,,,
00064097.png,00064098.png,4.3561224937439,2.92805409431458,,,,,,
00064098.png,00064099.png,6.68656396865845,3.89157700538635,,,,,,
